"ucas","name","postcode","status","application","offer"
"12420","George Stephenson Community High School","NE12 6SA","Maintained","<3","<3"
"12421","Jesmond Park Academy","NE7 7DP","Maintained","3","<3"
"12432","Royal Grammar School, Newcastle-upon-Tyne","NE2 4DX","Independent","31","6"
"12437","St Cuthbert's High School, Newcastle","NE15 7PX","Maintained","7","3"
"12438","St Mary's Catholic Comprehensive School, Newcastle Upon Tyne","NE7 7PE","Maintained","6","<3"
"12440","Whickham School and Sports College, Newcastle Upon Tyne","NE16 5AR","Maintained","<3","<3"
"12444","Walbottle Academy","NE15 9TP","Maintained","<3","<3"
"12446","Burnside Business and Enterprise College","NE28 7LQ","Maintained","<3","<3"
"12452","Whitley Bay High School","NE25 9AS","Maintained","4","<3"
"12453","Arnold Hill Academy (formerly Arnold Hill School & Technology College)","NG5 6NZ","Maintained","<3","<3"
"12454","Bramcote College, Nottingham","NG9 3GA","Maintained","<3","<3"
"12456","The Becket School","NG2 7QY","Maintained","<3","<3"
"12458","Carlton le Willows Academy (formerly School & Tech. College)","NG4 4AA","Maintained","3","<3"
"12463","Ashfield Comprehensive School","NG17 8HP","Maintained","6","<3"
"12464","The Brunts Academy","NG18 2AT","Maintained","3","<3"
"12471","The Dukeries Academy (formerly Dukeries Community College)","NG22 9TD","Maintained","<3","<3"
"12473","Magnus Church of England Academy","NG24 4AB","Maintained","<3","<3"
"12476","Bilborough College","NG8 4DQ","Maintained","16","7"
"12482","Nottingham College High Pavement VI Form","NG1 5LP","Maintained","4","<3"
"12484","The Trinity Catholic School, Aspley","NG8 3EZ","Maintained","3","<3"
"12489","Nottingham High School","NG7 4ED","Independent","16","5"
"12490","Nottingham Girls High School","NG1 4JB","Independent","5","<3"
"12493","Rushcliffe School","NG2 7BW","Maintained","6","<3"
"12498","Minster School, Southwell","NG25 0LG","Maintained","4","<3"
"12500","The West Bridgford School","NG2 7FA","Maintained","11","5"
"12503","Worksop College","S80 3AP","Independent","3","<3"
"12506","Bloxham School, Banbury","OX15 4PE","Independent","<3","<3"
"12508","Sibford School, Banbury","OX15 5QL","Independent","<3","<3"
"12509","Tudor Hall School","OX16 9UR","Independent","3","<3"
"12511","The Bicester School","OX26 2NS","Maintained","<3","<3"
"12512","Burford School","OX18 4PL","Maintained","4","<3"
"12513","Chipping Norton School, Chipping Norton","OX7 5DY","Maintained","5","3"
"12516","Henley College, Henley on Thames","RG9 1UH","Maintained","11","5"
"12517","Shiplake College","RG9 4BW","Independent","<3","<3"
"12518","Kingham Hill School","OX7 6TH","Independent","<3","<3"
"12522","Cheney School","OX3 7QH","Maintained","6","3"
"12524","The Cherwell School","OX2 7EE","Maintained","31","14"
"12526","Gosford Hill School","OX5 2NT","Maintained","<3","<3"
"12527","Headington School, Oxford","OX3 7TB","Independent","19","6"
"12528","Magdalen College School, Oxford","OX4 1DZ","Independent","75","31"
"12532","Oxford High School GDST","OX2 6XA","Independent","23","8"
"12533","Oxford Spires Academy (formerly Oxford School)","OX4 2AU","Maintained","6","<3"
"12535","Rye St Antony School","OX3 0BY","Independent","<3","<3"
"12537","St Clares, Oxford","OX2 7AL","Independent","<3","<3"
"12538","St Edward's School, Oxford","OX2 7NN","Independent","9","<3"
"12542","Lord Williams's School","OX9 2AQ","Maintained","4","<3"
"12543","Wheatley Park School","OX33 1QH","Maintained","6","<3"
"12544","Cokethorpe School, Witney","OX29 7PU","Independent","3","<3"
"12545","Abingdon and Witney College","OX14 1GG","Maintained","4","3"
"12546","The Henry Box School","OX28 4AX","Maintained","3","<3"
"12547","Ysgol Harri Tudur, Henry Tudor School (formerly Pembroke School)","SA71 4RL","Maintained","<3","<3"
"12548","Ysgol Bro Preseli","SA41 3QH","Maintained","<3","<3"
"12557","Oakham School, Careers Department","LE15 6QG","Independent","8","<3"
"12559","Uppingham School","LE15 9QE","Independent","19","4"
"12567","Ellesmere College","SY12 9AB","Independent","5","<3"
"12568","Ludlow College","SY8 1GD","Maintained","<3","<3"
"12570","Haberdashers' Adams","TF10 7BD","Maintained","7","4"
"12572","Newport Girls' High School","TF10 7HL","Maintained","12","3"
"12573","Moreton Hall","SY11 3EW","Independent","4","<3"
"12580","Adcote School","SY4 2JY","Independent","3","<3"
"12583","Shrewsbury Sixth Form College","SY1 1RX","Maintained","20","8"
"12584","Shrewsbury High School","SY1 1TN","Independent","5","<3"
"12585","Shrewsbury School","SY3 7BA","Independent","13","<3"
"12586","Shrewsbury College of Art & Technology","SY2 6PR","Maintained","<3","<3"
"12589","Telford College","TF1 2NP","Maintained","<3","<3"
"12590","Wrekin College, Telford","TF1 3BH","Independent","<3","<3"
"12596","Beechen Cliff School","BA2 4RE","Maintained","6","<3"
"12597","Hayesfield Sixth Form, Bath","BA2 3LA","Maintained","<3","<3"
"12598","Bath College","BA1 1UP","Maintained","<3","<3"
"12600","Downside School","BA3 4RJ","Independent","6","<3"
"12601","King Edward's School Bath","BA2 6HU","Independent","25","3"
"12602","Kingswood School","BA1 5RG","Independent","9","<3"
"12605","Monkton Combe School","BA2 7HG","Independent","3","<3"
"12607","Prior Park College","BA2 5AH","Independent","4","<3"
"12608","Royal High School, Bath","BA1 5SZ","Independent","7","<3"
"12617","King's School Bruton","BA10 0ED","Independent","3","<3"
"12618","Sexey's School","BA10 0DF","Maintained","<3","<3"
"12621","Chew Valley School","BS40 8QB","Maintained","<3","<3"
"12626","Frome Community College","BA11 2HQ","Maintained","<3","<3"
"12633","Nailsea School","BS48 2HN","Maintained","<3","<3"
"12636","Millfield School","BA16 0YD","Independent","5","<3"
"12637","Strode College, Street","BA16 0AB","Maintained","<3","<3"
"12639","Richard Huish College","TA1 3DZ","Maintained","12","5"
"12640","Kings College Taunton","TA1 3LA","Independent","3","<3"
"12641","Queen's College, Taunton","TA1 4QS","Independent","<3","<3"
"12645","Taunton School","TA2 6AD","Independent","<3","<3"
"12650","The Kings of Wessex Academy","BS27 3AQ","Maintained","6","<3"
"12651","Wellington School, Somerset","TA21 8NT","Independent","<3","<3"
"12652","Wells Cathedral School","BA5 2ST","Independent","3","<3"
"12653","The Blue School","BA5 2NR","Maintained","3","<3"
"12658","Sidcot School","BS25 1PD","Independent","<3","<3"
"12674","Abbot Beyne School and Arts College, Burton Upon Trent","DE15 0JL","Maintained","<3","<3"
"12683","The Friary School","WS13 7EW","Maintained","<3","<3"
"12684","King Edward VI School, Staffordshire","WS14 9EE","Maintained","4","<3"
"12685","Nether Stowe Comprehensive School, Lichfield","WS13 7NB","Maintained","<3","<3"
"12688","Newcastle-Under-Lyme School, Mount Pleasant","ST5 1DB","Independent","7","<3"
"12696","Sir Graham Balfour School","ST16 1NR","Maintained","<3","<3"
"12704","Biddulph High School","ST8 7AR","Maintained","<3","<3"
"12718","St John Fisher Catholic College, Newcastle","ST5 2SJ","Maintained","<3","<3"
"12719","St Josephs College (Edmund Rice Academy Trust)","ST4 5NT","Maintained","10","<3"
"12720","City of Stoke-on-Trent Sixth Form College","ST4 2RU","Maintained","11","4"
"12730","St Regis Church of England Academy","WV6 8XG","Maintained","<3","<3"
"12733","Thomas Alleyne's High School","ST14 8DU","Maintained","<3","<3"
"12734","Denstone College","ST14 5HN","Independent","<3","<3"
"12740","Joseph Leckie Academy (formerly Community Technology College)","WS5 4PG","Maintained","<3","<3"
"12741","Queen Mary's Grammar School for Boys","WS1 2PG","Maintained","7","<3"
"12743","Queen Mary's High School for Girls","WS4 2AE","Maintained","<3","<3"
"12746","Shire Oak Academy","WS9 9PA","Maintained","<3","<3"
"12753","Wood Green Academy","WS10 9QU","Maintained","<3","<3"
"12759","Codsall Community High School","WV8 1PQ","Maintained","<3","<3"
"12760","Highfields School","WV4 4NT","Maintained","<3","<3"
"12765","Royal Wolverhampton School, Wolverhampton","WV3 0EG","Maintained","4","<3"
"12772","Wolverhampton Grammar School","WV3 9RB","Independent","3","<3"
"12773","Wolverhampton Girls' High School","WV6 0BY","Maintained","7","3"
"12776","Sir John Leman High School","NR34 9PG","Maintained","3","<3"
"12777","Bungay High School Science College","NR35 1RW","Maintained","<3","<3"
"12778","Bury St Edmunds County High School","IP32 6RF","Maintained","7","3"
"12781","Culford School","IP28 6TX","Independent","3","<3"
"12785","St Benedicts Upper School, Bury St Edmunds","IP32 6RH","Maintained","8","4"
"12791","Ipswich High School","IP9 1AZ","Independent","6","<3"
"12792","Ipswich School","IP1 3SG","Independent","8","4"
"12794","Northgate High School","IP4 3DL","Maintained","10","<3"
"12795","Royal Hospital School","IP9 2RX","Independent","7","<3"
"12796","St Joseph's College, Ipswich","IP2 9DR","Independent","<3","<3"
"12803","Saint Felix School, Southwold","IP18 6SD","Independent","<3","<3"
"12809","Thomas Mills High School","IP13 9HE","Maintained","7","3"
"12810","Woodbridge School, Woodbridge","IP12 4JH","Independent","7","<3"
"12811","City of London Freemen's School","KT21 1ET","Independent","17","<3"
"12817","Yateley Sixth Form College, Yateley School","GU46 6NW","Maintained","<3","<3"
"12819","Carshalton Boys Sports College","SM5 1RW","Maintained","3","<3"
"12820","Carshalton High School for Girls","SM5 2QX","Maintained","<3","<3"
"12822","St Philomenas Catholic High School for Girls","SM5 3PS","Maintained","9","3"
"12823","Caterham School","CR3 6YA","Independent","15","6"
"12826","Cheam High School","SM3 8PW","Maintained","<3","<3"
"12827","Nonsuch High School for Girls","SM3 8AB","Maintained","25","7"
"12829","Salesian School, Chertsey","KT16 9LU","Maintained","13","<3"
"12830","Sir William Perkins's School","KT16 9BN","Independent","5","<3"
"12834","Reed's School","KT11 2ES","Independent","13","<3"
"12836","Cranleigh School, Cranleigh","GU6 8QQ","Independent","5","<3"
"12837","Archbishop Tenison's C of E High School","CR0 5JQ","Maintained","<3","<3"
"12838","Cambridge Tutors College","CR0 5SX","Independent","<3","<3"
"12839","Coloma Convent Girls School","CR9 5AS","Maintained","11","4"
"12845","Old Palace of John Whitgift School","CR0 1AX","Independent","7","<3"
"12846","Royal Russell School","CR9 5BX","Independent","8","<3"
"12849","Trinity School, Croydon","CR9 7AT","Independent","25","8"
"12850","Whitgift School, South Croydon","CR2 6YT","Independent","28","4"
"12853","Box Hill School","RH5 6EA","Independent","<3","<3"
"12854","The Ashcombe School","RH4 1LY","Maintained","4","3"
"12858","Strodes College, Surrey","TW20 9DR","Maintained","7","3"
"12860","Epsom College","KT17 4JQ","Independent","9","<3"
"12861","Glyn School","KT17 1NB","Maintained","5","<3"
"12862","Rosebery School","KT18 7NQ","Maintained","5","<3"
"12863","Claremont Fan Court School","KT10 9LY","Independent","4","<3"
"12865","Ewell Castle School","KT17 2AW","Independent","3","<3"
"12870","Frensham Heights School, Farnham","GU10 4EA","Independent","<3","<3"
"12874","Charterhouse","GU7 2DX","Independent","26","4"
"12875","Godalming College","GU7 1RS","Maintained","25","5"
"12876","King Edwards School Witley","GU8 5SG","Independent","<3","<3"
"12877","Prior's Field School","GU7 2RH","Independent","<3","<3"
"12878","George Abbot School","GU1 1XX","Maintained","10","<3"
"12880","Guildford County School","GU2 4LU","Maintained","9","4"
"12882","Guildford High School","GU1 1SJ","Independent","21","11"
"12885","Royal Grammar School Guildford","GU1 3BB","Independent","36","15"
"12886","St Catherine's School, Bramley","GU5 0DF","Independent","14","<3"
"12889","St Peters Catholic School, Guildford","GU1 2TN","Maintained","9","5"
"12890","Tormead School, Guildford","GU1 2JD","Independent","10","5"
"12899","Kingston Grammar School","KT2 6PY","Independent","15","5"
"12901","Marymount International School","KT2 7PE","Independent","5","<3"
"12903","Surbiton High School","KT1 2JT","Independent","20","4"
"12904","Tiffin School","KT2 6RL","Maintained","61","23"
"12905","The Tiffin Girls School","KT2 5PL","Maintained","26","11"
"12906","St Andrews R C Comprehensive Schl, Leatherhead","KT22 7JP","Maintained","6","<3"
"12907","St John's School Leatherhead","KT22 8SP","Independent","6","<3"
"12908","Therfield School, Leatherhead","KT22 7NZ","Maintained","<3","<3"
"12909","Lingfield College","RH7 6PH","Independent","3","<3"
"12919","Coombe Girls' School","KT3 3TU","Maintained","<3","<3"
"12920","The Holy Cross School","KT3 5AR","Maintained","<3","<3"
"12921","Richard Challoner School","KT3 5PE","Maintained","6","<3"
"12925","Oxted School","RH8 0AB","Maintained","5","<3"
"12928","The John Fisher School","CR8 3YP","Maintained","5","<3"
"12931","Reigate College","RH2 0SD","Maintained","22","5"
"12932","Dunottar School","RH2 7EL","Independent","<3","<3"
"12933","Reigate Grammar School","RH2 0QS","Independent","20","6"
"12938","Croydon High School","CR2 8YB","Independent","<3","<3"
"12941","The Hollyfield School, Surbiton","KT6 4TU","Maintained","3","<3"
"12942","Tolworth Girls School","KT6 7LQ","Maintained","8","3"
"12943","Greenshaw High School, Sutton","SM1 3DY","Maintained","4","<3"
"12945","Sutton High School","SM1 2AX","Independent","<3","<3"
"12946","Sutton Grammar School","SM1 4AS","Maintained","33","11"
"12948","Esher Sixth Form College","KT7 0JB","Maintained","17","5"
"12949","Wallington High School For Girls","SM6 0PH","Maintained","20","6"
"12950","Wallington County Grammar School","SM6 7PH","Maintained","32","9"
"12954","Warlingham School","CR6 9YB","Maintained","<3","<3"
"12957","Fullbrook School, Addlestone","KT15 3HW","Maintained","6","<3"
"12959","St Georges College, Addlestone","KT15 2QS","Independent","15","3"
"12965","Woking College","GU22 9DL","Maintained","11","6"
"12966","Woldingham School","CR3 7YA","Independent","3","<3"
"12968","Battle Abbey School, Battle","TN33 0AD","Independent","4","<3"
"12972","Bexhill College, Bexhill on Sea","TN40 2JG","Maintained","11","3"
"12975","The Weald School and Sixth Form College","RH14 9RY","Maintained","4","<3"
"12976","St Philip Howard Catholic High School and Sixth Form","PO22 0EN","Maintained","3","<3"
"12977","The Regis School","PO21 5LH","Maintained","<3","<3"
"12981","Brighton College","BN2 0AL","Independent","58","14"
"12986","Roedean School","BN2 5RQ","Independent","17","4"
"12989","Varndean College","BN1 6WQ","Maintained","13","4"
"12992","Burgess Hill Girls","RH15 0EG","Independent","8","4"
"12996","Chichester High School Sixth Form","PO19 8AE","Maintained","3","<3"
"13002","Hazelwick School","RH10 1SX","Maintained","9","4"
"13004","St Wilfrid's Catholic School, Crawley","RH11 8PG","Maintained","<3","<3"
"13005","Thomas Bennett Community College","RH10 5AD","Maintained","<3","<3"
"13006","Worth School","RH10 4SD","Independent","7","<3"
"13007","Beacon Academy","TN6 2DY","Maintained","<3","<3"
"13011","Imberhorne School","RH19 1QY","Maintained","<3","<3"
"13012","Michael Hall Steiner Waldorf School","RH18 5JA","Independent","<3","<3"
"13013","Sackville School, East Grinstead","RH19 3TY","Maintained","4","<3"
"13017","Eastbourne College","BN21 4JY","Independent","5","<3"
"13022","Hailsham Community College","BN27 1DT","Maintained","<3","<3"
"13023","Hurstpierpoint College","BN6 9JS","Independent","10","<3"
"13027","Ardingly College","RH17 6SQ","Independent","11","5"
"13030","St Pauls Catholic College, Burgess Hill","RH15 8GA","Maintained","<3","<3"
"13031","Christ's Hospital","RH13 0LJ","Independent","10","3"
"13032","Collyers VI Form College, Horsham","RH12 2EJ","Maintained","25","5"
"13040","Brighton Hove and Sussex Sixth Form College","BN3 6EG","Maintained","100","34"
"13049","Lancing College","BN15 0RW","Independent","8","<3"
"13053","East Sussex College Group, Lewes","BN7 2XH","Maintained","5","<3"
"13060","Mayfield School","TN20 6PH","Independent","6","<3"
"13063","Seaford College","GU28 0NB","Independent","<3","<3"
"13077","Steyning Grammar School","BN44 3RX","Maintained","8","3"
"13087","Worthing College (formerly The Worthing Sixth Form College)","BN14 9FD","Maintained","4","<3"
"13091","Alcester Grammar School","B49 5ED","Maintained","11","4"
"13110","Dame Elizabeth Cadbury Technology College","B30 1UL","Maintained","<3","<3"
"13114","Edgbaston High School","B15 3TS","Independent","3","<3"
"13126","King Edward VI Handsworth Grammar School for Boys","B21 9ET","Maintained","4","<3"
"13132","King Edward VI Camp Hill School for Girls","B14 7QJ","Maintained","19","9"
"13133","King Edward VI Aston","B6 6DJ","Maintained","12","3"
"13134","King Edward VI High School for Girls","B15 2UB","Independent","13","<3"
"13135","King Edward VI Camp Hill School for Boys","B14 7QJ","Maintained","16","7"
"13136","King Edward VI Five Ways School","B32 4BT","Maintained","20","7"
"13137","King Edward VI Handsworth School","B21 9AR","Maintained","14","<3"
"13138","King Edward's School, Edgbaston","B15 2UA","Independent","6","<3"
"13141","Kings Norton Girls School","B30 1HW","Maintained","<3","<3"
"13148","Moseley School","B13 9UU","Maintained","<3","<3"
"13151","Joseph Chamberlain Sixth Form College, Birmingham","B12 9FF","Maintained","6","<3"
"13157","St Edmund Campion Catholic School","B23 5XA","Maintained","<3","<3"
"13158","St Paul's School for Girls","B16 9SL","Maintained","4","<3"
"13160","St Thomas Aquinas Catholic School, Birmingham","B38 8AP","Maintained","<3","<3"
"13163","Swanshurst School","B13 0TW","Maintained","<3","<3"
"13169","Bablake School","CV1 4AU","Independent","7","3"
"13170","Barrs Hill School and Community College","CV1 4BU","Maintained","<3","<3"
"13172","Bishop Ullathorne Catholic School","CV3 6BH","Maintained","<3","<3"
"13173","Coventry Blue Coat Church of England School & Music College","CV1 2BA","Maintained","7","<3"
"13175","Caludon Castle School Member of Castle Phoenix Trust","CV2 5BD","Maintained","4","<3"
"13176","Cardinal Wiseman Catholic School and Language College, Coventry","CV2 2AJ","Maintained","<3","<3"
"13178","Coundon Court School, Coventry","CV6 2AJ","Maintained","<3","<3"
"13182","Heart of England School","CV7 7FW","Maintained","<3","<3"
"13185","King Henry VIII School, Coventry","CV3 6AQ","Independent","4","<3"
"13189","President Kennedy School","CV6 4GL","Maintained","4","<3"
"13190","Stoke Park School","CV2 4JW","Maintained","3","<3"
"13195","Kenilworth School","CV8 2DA","Maintained","7","<3"
"13196","Kineton High School","CV35 0JX","Maintained","<3","<3"
"13201","North Leamington School","CV32 6RD","Maintained","3","<3"
"13203","Southam College","CV47 0JW","Maintained","<3","<3"
"13206","King Edward VI College, Nuneaton","CV11 4BE","Maintained","12","3"
"13212","Ashlawn School and Science College","CV22 5ET","Maintained","<3","<3"
"13214","Lawrence Sheriff School","CV21 3AG","Maintained","13","<3"
"13215","Princethorpe College, Rugby","CV23 9PX","Independent","<3","<3"
"13217","Rugby High School","CV22 7RE","Maintained","11","3"
"13218","Rugby School","CV22 5EH","Independent","21","<3"
"13219","Bishop Veseys Grammar School","B74 2NH","Maintained","13","6"
"13226","Solihull School","B91 3DJ","Independent","14","3"
"13231","Stratford Upon Avon School","CV37 9DH","Maintained","<3","<3"
"13232","King Edward VI School, Warwickshire","CV37 6HB","Maintained","19","4"
"13233","Stratford Girls' Grammar School","CV37 9HA","Maintained","6","3"
"13234","Arthur Terry School","B74 4RZ","Maintained","3","<3"
"13235","Bishop Walsh Catholic School","B76 1QT","Maintained","<3","<3"
"13242","Sutton Coldfield Grammar School for Girls","B73 5PT","Maintained","5","<3"
"13245","King's High School Warwick","CV34 4HJ","Independent","14","4"
"13246","Warwick School","CV34 6PP","Independent","9","4"
"13253","Queen Elizabeth School, Carnforth","LA6 2HJ","Maintained","7","3"
"13258","St Laurence School","BA15 1DZ","Maintained","<3","<3"
"13260","St Mary's School, Calne","SN11 0DF","Independent","11","<3"
"13261","Hardenhuish School","SN14 6RJ","Maintained","4","<3"
"13266","Devizes School","SN10 3AG","Maintained","3","<3"
"13267","Malmesbury School","SN16 0DF","Maintained","4","<3"
"13268","Marlborough College","SN8 1PA","Independent","12","<3"
"13269","St John's, Marlborough","SN8 4AX","Maintained","6","<3"
"13271","Stonar School","SN12 8NT","Independent","<3","<3"
"13272","Bishop Wordsworth's Grammar School","SP1 2ED","Maintained","24","8"
"13275","Godolphin School, Salisbury","SP1 2RA","Independent","<3","<3"
"13278","South Wilts Grammar School","SP1 3JJ","Maintained","3","<3"
"13293","Dauntsey's School","SN10 4HE","Independent","<3","<3"
"13297","North Bromsgrove High School","B60 1BA","Maintained","<3","<3"
"13298","Bromsgrove School","B61 7DU","Independent","10","<3"
"13299","Droitwich Spa High School","WR9 0AA","Maintained","<3","<3"
"13308","Prince Henrys High School","WR11 4QH","Maintained","<3","<3"
"13318","Malvern College","WR14 3DF","Independent","5","<3"
"13320","Malvern St James","WR14 3BA","Independent","<3","<3"
"13323","Pershore High School & Sixth Form","WR10 2BX","Maintained","3","<3"
"13330","King Edward VI College, Stourbridge","DY8 1TD","Maintained","26","7"
"13331","Old Swinford Hospital, Stourbridge","DY8 1QX","Maintained","4","<3"
"13344","Worcester Sixth Form College","WR5 2LU","Maintained","10","<3"
"13346","Hanley Castle High School","WR8 0BL","Maintained","<3","<3"
"13347","King's School, Worcester","WR1 2LL","Independent","12","3"
"13348","Royal Grammar School, Worcestershire","WR1 1HP","Independent","8","<3"
"13353","Ampleforth College","YO62 4ER","Independent","5","<3"
"13354","Tranby","HU10 7EH","Independent","<3","<3"
"13369","Beckfoot School","BD16 1EE","Maintained","<3","<3"
"13370","Bingley Grammar School","BD16 2RS","Maintained","3","<3"
"13375","Bradford Grammar School","BD9 4JP","Independent","10","3"
"13394","Woodhouse Grove School","BD10 0NR","Independent","4","<3"
"13406","Cottingham High School, Cottingham","HU16 5PX","Maintained","<3","<3"
"13413","The McAuley Catholic High School","DN3 3QF","Maintained","<3","<3"
"13414","Outwood Academy Danum","DN2 5QD","Maintained","<3","<3"
"13421","Driffield School and Sixth Form","YO25 5HR","Maintained","<3","<3"
"13428","Prior Pursglove College","TS14 6BU","Maintained","9","3"
"13430","Crossley Heath School","HX3 0HG","Maintained","4","<3"
"13432","North Halifax Grammar School","HX2 9SU","Maintained","3","<3"
"13436","Rishworth School, Sowerby Bridge","HX6 4QA","Independent","<3","<3"
"13437","Ashville College","HG2 9JP","Independent","5","<3"
"13440","Harrogate Ladies' College","HG1 2QG","Independent","<3","<3"
"13441","Harrogate Grammar School","HG2 0DZ","Maintained","9","<3"
"13443","Queen Ethelburga's Collegiate (formerly College)","YO26 9SS","Independent","13","<3"
"13445","Heckmondwike Grammar School Academy Trust","WF16 0AH","Maintained","21","8"
"13449","Greenhead College, Huddersfield","HD1 4ES","Maintained","57","16"
"13453","Huddersfield New College","HD3 4GL","Maintained","5","<3"
"13462","Wolfreton School and Sixth Form College, Hull","HU10 6HB","Maintained","<3","<3"
"13465","Hymers College, Hull","HU3 1LW","Independent","13","3"
"13468","St Mary's College, Voluntary Catholic Academy","HU6 7TN","Maintained","11","<3"
"13469","Ilkley Grammar School","LS29 8TR","Maintained","11","6"
"13486","King James's School, Knaresborough","HG5 8EB","Maintained","<3","<3"
"13487","Abbey Grange Church of England Academy","LS16 5EA","Maintained","<3","<3"
"13489","Allerton Grange School","LS17 6SF","Maintained","<3","<3"
"13500","Lawnswood School","LS16 5AG","Maintained","3","<3"
"13504","The Grammar School at Leeds","LS17 8GS","Independent","25","<3"
"13511","Notre Dame Catholic VI Form College","LS2 9BL","Maintained","20","3"
"13514","Roundhay School, All-through education from 4 to 18","LS8 1ND","Maintained","10","<3"
"13525","Maltby Academy, Rotherham","S66 8AB","Maintained","<3","<3"
"13526","Malton School","YO17 7NH","Maintained","5","<3"
"13535","Middlesbrough College","TS2 1AD","Maintained","<3","<3"
"13542","South Hunsley School, North Ferriby","HU14 3HS","Maintained","7","<3"
"13544","Ossett Academy","WF5 0DG","Maintained","<3","<3"
"13545","Otley Prince Henry's Grammar School Specialist Language College","LS21 2BB","Maintained","5","<3"
"13546","Lady Lumleys School, Pickering","YO18 8NG","Maintained","<3","<3"
"13547","Pocklington School","YO42 2NJ","Independent","6","<3"
"13548","Woldgate School and Sixth Form College, Pocklington","YO42 2LL","Maintained","<3","<3"
"13549","Ackworth School, Pontefract","WF7 7LT","Independent","<3","<3"
"13553","New College Pontefract","WF8 4QR","Maintained","20","4"
"13555","Holderness Academy & Sixth Form College","HU12 8UZ","Maintained","3","<3"
"13558","Pudsey Grammar School","LS28 7ND","Maintained","<3","<3"
"13564","Richmond School & Sixth Form College","DL10 7BQ","Maintained","3","<3"
"13567","Ripon Grammar School","HG4 2DG","Maintained","19","4"
"13571","Thomas Rotherham College","S60 2BE","Maintained","7","<3"
"13572","Wath Academy","S63 7NW","Maintained","4","<3"
"13575","Scarborough Sixth Form College","YO12 5LF","Maintained","6","<3"
"13578","Sedbergh School","LA10 5HG","Independent","<3","<3"
"13581","Selby College","YO8 8AT","Maintained","<3","<3"
"13582","Giggleswick School","BD24 0DE","Independent","3","<3"
"13602","High Storrs School","S11 7LH","Maintained","10","3"
"13604","King Ecgbert School","S17 3QU","Maintained","<3","<3"
"13605","King Edward VII School, Sheffield","S10 2PW","Maintained","11","<3"
"13606","Mount St Marys College","S21 3YL","Independent","<3","<3"
"13608","Notre Dame High School, Sheffield","S10 3BT","Maintained","5","<3"
"13609","Penistone Grammar School","S36 7BX","Maintained","8","<3"
"13612","Sheffield High School for Girls","S10 2PE","Independent","5","<3"
"13617","Titus Salt School","BD17 5RH","Maintained","<3","<3"
"13618","Ermysted's Grammar, Skipton","BD23 1PL","Maintained","10","8"
"13619","Skipton Girls' High School","BD23 1QL","Maintained","6","3"
"13622","Tadcaster Grammar School","LS24 9NB","Maintained","3","<3"
"13625","Trinity Academy, Doncaster","DN8 5BY","Maintained","<3","<3"
"13627","Queen Elizabeth Grammar School, Wakefield","WF1 3QX","Independent","4","3"
"13628","Rodillian Academy, Wakefield","WF3 3PS","Maintained","<3","<3"
"13629","Silcoates School","WF2 0PD","Independent","3","<3"
"13631","Wakefield Girls High School","WF1 2QS","Independent","5","<3"
"13637","Caedmon College Whitby","YO21 1LA","Maintained","<3","<3"
"13640","Conyers School, Yarm","TS15 9ET","Maintained","3","<3"
"13642","All Saints Roman Catholic School, York","YO24 1BJ","Maintained","19","6"
"13643","Bootham School","YO30 7BU","Independent","5","<3"
"13646","Fulford School","YO10 4FY","Maintained","7","3"
"13650","St Peter's School, York","YO30 6AB","Independent","11","<3"
"13651","The Mount School, York","YO24 4DD","Independent","4","<3"
"13653","The Stephen Perse Foundation","CB2 1HF","Independent","15","<3"
"13654","Hazlehead Academy, Aberdeen","AB15 8BE","Maintained","<3","<3"
"13656","Aberdeen Grammar School","AB10 1HT","Maintained","<3","<3"
"13659","Albyn School, Aberdeen","AB15 4PB","Independent","<3","<3"
"13663","Robert Gordon's College","AB10 1FE","Independent","14","<3"
"13664","St Margaret's School for Girls","AB10 1RU","Independent","3","<3"
"13666","Cults Academy","AB15 9TP","Maintained","4","<3"
"13667","Ellon Academy","AB41 8LF","Maintained","<3","<3"
"13682","Ardrossan Academy","KA22 8AR","Maintained","<3","<3"
"13690","Garnock Community Campus","KA14 3BF","Maintained","<3","<3"
"13694","Kilmarnock Academy (William McIlvanney Campus)","KA3 7DF","Maintained","<3","<3"
"13708","Eyemouth High School","TD14 5LZ","Maintained","<3","<3"
"13717","Dollar Academy","FK14 7DU","Independent","10","<3"
"13727","Lomond School","G84 9JX","Independent","3","<3"
"13735","Wallace Hall Academy","DG3 5DS","Maintained","<3","<3"
"13737","Lockerbie Academy","DG11 2AT","Maintained","<3","<3"
"13739","The High School of Dundee","DD1 1HU","Independent","<3","<3"
"13742","Harris Academy Dundee","DD2 1NL","Maintained","<3","<3"
"13756","Bell Baxter High School","KY15 4HY","Maintained","<3","<3"
"13766","Madras College","KY16 9BY","Maintained","7","<3"
"13767","St Leonards","KY16 9QJ","Independent","4","<3"
"13776","Banchory Academy","AB31 5TQ","Maintained","<3","<3"
"13782","Balfron High School","G63 0PW","Maintained","<3","<3"
"13794","Bearsden Academy","G61 3SF","Maintained","5","<3"
"13809","Uddingston Grammar School","G71 7BT","Maintained","<3","<3"
"13817","St Aloysius College, Glasgow","G3 6RJ","Independent","<3","<3"
"13834","Hutchesons' Grammar School","G41 4NW","Independent","3","<3"
"13835","Shawlands Academy, Glasgow","G41 3TR","Maintained","<3","<3"
